"Activo","Puede publicar","Descripción","Unidad de medida","Unidad de medida compra","Descripción de compra","Código de barras","Impuestos del cliente","Impuestos de proveedor","Cantidad a mano","Coste","Nombre","Puede ser comprado","Categoría del Producto","Referencia interna","Tipo de producto","Precio de venta","Puede ser vendido"
"True","True","Origen=Ullastrell ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=El Quico (negre) Costers d&#39;Ullastrell 75cl. , CELLER CAN MORRAL DEL MOLÍ;Multiplicador=1;","Unidades","Unidades","El Quico (negre) Costers d&#39","","IVA 21% (Bienes)","21% IVA soportado (bienes corrientes)","2.0","4.7842857142857","El Quico (negre) Costers d&#39;Ullastrell 75cl. , CELLER CAN MORRAL DEL MOLÍ","True","Sin categoría","mor0001","Almacenable","6.46","True"
"True","True","Origen=Ullastrell ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=La Quica (blanc) Costers d&#39;Ullastrell 75cl. , CELLER CAN MORRAL DEL MOLÍ;Multiplicador=1;","Unidades","Unidades","La Quica (blanc) Costers d&#39","","IVA 21% (Bienes)","21% IVA soportado (bienes corrientes)","2.0","5.164","La Quica (blanc) Costers d&#39;Ullastrell 75cl. , CELLER CAN MORRAL DEL MOLÍ","True","Sin categoría","mor0002","Almacenable","7.42","True"
"True","True","Origen=Ullastrell ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Cava Morral Clàssic Penedès 15 mesos brut, CELLER CAN MORRAL DEL MOLÍ;Multiplicador=1;","Unidades","Unidades","Cava Morral Clàssic Penedès 15 mesos brut, CELLER CAN MORRAL DEL MOLÍ","","IVA 21% (Bienes)","21% IVA soportado (bienes corrientes)","10.0","5.0835294117647","Cava Morral Clàssic Penedès 15 mesos brut, CELLER CAN MORRAL DEL MOLÍ","True","Sin categoría","mor0003","Almacenable","6.66","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Vermouth negre/blanc 75 cl MUSSONS;Multiplicador=1;","Unidades","Unidades","Vermouth negre/blanc 75 cl MUSSONS","8410490263571.0","IVA 21% (Bienes)","21% IVA soportado (bienes corrientes)","14.0","5.94","Vermouth negre/blanc 75 cl MUSSONS","True","Sin categoría","mus0001","Almacenable","7.98","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Vi negre MAS PICOSA;Multiplicador=1;","Unidades","Unidades","Vi negre MAS PICOSA","8427154011874.0","IVA 21% (Bienes)","21% IVA soportado (bienes corrientes)","2.0","5.04","Vi negre MAS PICOSA","True","Sin categoría","mux0001","Almacenable","6.45","True"
"False","False","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Vi BLANC DE SERÈ blanc;Multiplicador=1;","Unidades","Unidades","Vi BLANC DE SERÈ blanc","8437010772092.0","IVA 21% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","5.15","Vi BLANC DE SERÈ blanc","True","Sin categoría","mux0002","Almacenable","6.52","True"
"False","False","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=VI TOSSUDES negre;Multiplicador=1;","Unidades","Unidades","VI TOSSUDES negre","8437010772870.0","IVA 21% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","6.1","VI TOSSUDES negre","True","Sin categoría","mux0003","Almacenable","7.72","True"
"False","False","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=VI BLANC DE ROURE blanc;Multiplicador=1;","Unidades","Unidades","VI BLANC DE ROURE blanc","8437010772184.0","IVA 21% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","6.6","VI BLANC DE ROURE blanc","True","Sin categoría","mux0004","Almacenable","8.35","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Vi rosat/negre/blanc a granel, KG, ORGANIC ORGASMIC;Multiplicador=1;","kg","kg","Vi rosat/negre/blanc a granel, KG, ORGANIC ORGASMIC","","IVA 21% (Bienes)","21% IVA soportado (bienes corrientes)","65.465","2.43827","Vi rosat/negre/blanc a granel, KG, ORGANIC ORGASMIC","True","Sin categoría","mux0005","Almacenable","3.1","True"
"False","False","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Vi negre PANSAL DE CALÀS 50ml, Muxinach;Multiplicador=1;","Unidades","Unidades","Vi negre PANSAL DE CALÀS 50ml, Muxinach","8427154021118.0","IVA 21% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","12.85","Vi negre PANSAL DE CALÀS 50ml, Muxinach","True","Sin categoría","mux0006","Almacenable","16.27","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Llentia Pardina a granel, KG, GALLECS;Multiplicador=1;","kg","kg","Llentia Pardina a granel, KG, GALLECS","","IVA 4% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","0.0","Formatge La Torrota, LA FRASERA","True","Sin categoría","nad0002","Almacenable","4.69","True"
"False","False","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Cigró cuit amb alga Kombu 600 gr, NATURALMENTEBIO;Multiplicador=1;","Unidades","Unidades","Cigró cuit amb alga Kombu 600 gr, NATURALMENTEBIO","8414121190014.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","2.21","Cigró cuit amb alga Kombu 600 gr, NATURALMENTEBIO","True","Sin categoría","nat0001","Almacenable","2.75","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Cigró cuit 600 gr, NATURALMENTEBIO;Multiplicador=1;","Unidades","Unidades","Cigró cuit 600 gr, NATURALMENTEBIO","8414121190304.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","11.0","1.7978","Cigró cuit 600 gr, NATURALMENTEBIO","True","Sin categoría","nat0002","Almacenable","2.3","True"
"False","False","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Mongeta cuita amb alga Kombu 600 gr, NATURALMENTEBIO;Multiplicador=1;","Unidades","Unidades","Mongeta cuita amb alga Kombu 600 gr, NATURALMENTEBIO","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","2.44","Mongeta cuita amb alga Kombu 600 gr, NATURALMENTEBIO","True","Sin categoría","nat0003","Almacenable","3.05","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Mongeta cuita 600 gr, NATURALMENTEBIO;Multiplicador=1;","Unidades","Unidades","Mongeta cuita 600 gr, NATURALMENTEBIO","8414121190328.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","5.0","2.29","Mongeta cuita 600 gr, NATURALMENTEBIO","True","Sin categoría","nat0004","Almacenable","2.93","True"
"False","False","Origen=;Visible=No;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Concentrat de tomàquet 220 gr, NATURALMENTEBIO;Multiplicador=1;","Unidades","Unidades","Concentrat de tomàquet 220 gr, NATURALMENTEBIO","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","2.38","Concentrat de tomàquet 220 gr, NATURALMENTEBIO","True","Sin categoría","nat0005","Almacenable","2.98","True"
"False","False","Origen=;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Crema de Garrofa i avellana 220 gr, NATURALMENTEBIO;Multiplicador=1;","Unidades","Unidades","Crema de Garrofa i avellana 220 gr, NATURALMENTEBIO","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","5.0","3.72","Crema de Garrofa i avellana 220 gr, NATURALMENTEBIO","True","Sin categoría","nat0006","Almacenable","4.72","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Mongeta cuita 350gr, NATURALMENTEBIO;Multiplicador=1;","Unidades","Unidades","Mongeta cuita 350gr, NATURALMENTEBIO","8414121190335.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","19.0","1.56","Mongeta cuita 350gr, NATURALMENTEBIO","True","Sin categoría","nat0007","Almacenable","2.0","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Cigró cuit 350 gr, NATURALMENTEBIO;Multiplicador=1;","Unidades","Unidades","Cigró cuit 350 gr, NATURALMENTEBIO","8414121190311.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","17.0","1.2549","Cigró cuit 350 gr, NATURALMENTEBIO","True","Sin categoría","nat0008","Almacenable","1.61","True"
