"factualizado","bloqueado","equivalencia","idsubcuentairpfcom","idsubcuentacom","stockmin","observaciones","codbarras","codimpuesto","stockfis","stockmax","costemedio","preciocoste","tipocodbarras","nostock","codsubcuentacom","descripcion","codsubcuentairpfcom","secompra","codfamilia","codfabricante","imagen","controlstock","referencia","tipo","pvp","sevende","publico","partnumber","trazabilidad"
"2021-12-14","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Sucre de canya Mascobado Filipinas 1 kg, ALTERNATIVA 3;Multiplicador=1;","8435030563010","IVA10","11","0","4.43","0","Code39","0",NULL,"Sucre de canya Mascobado Filipinas 1 kg, ALTERNATIVA 3",NULL,"1","6","alternat",NULL,"1","alt0030",NULL,"5.67","1","0",,"0"
"2015-11-18","1",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Cafè Perú mòlt 250gr;Multiplicador=1;",,"IVA10","0","0","3.44","0","Code39","0",NULL,"Cafè Perú mòlt 250gr",NULL,"1","6","alternat",NULL,"1","alt0031",NULL,"4.16","1","0",,"0"
"2015-11-18","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Cafè Guatemala mòlt 250gr.;Multiplicador=1;",,"IVA10","0","0","4.02","0","Code39","0",NULL,"Cafè Guatemala mòlt 250gr.",NULL,"1","6","alternat",NULL,"1","alt0032",NULL,"5.01","1","0",,"0"
"2021-12-14","0",NULL,NULL,NULL,"0","Origen=;Visible=Si;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Xocolata a la tassa 1 kg, ALTERNATIVA 3;Multiplicador=1;","8435030572159","IVA10","2","0","7.33","0","Code39","0",NULL,"Xocolata a la tassa 1 kg, ALTERNATIVA 3",NULL,"1","6","alternat",NULL,"1","alt0033",NULL,"9.38","1","0",,"0"
"2022-03-15","0",NULL,NULL,NULL,"0","Origen=;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Xocolata a la tassa 350 gr (xocolata desfeta), ALTERNATIVA 3;Multiplicador=1;","8435030572135","IVA10","9","0","3.02","0","Code39","0",NULL,"Xocolata a la tassa 350 gr (xocolata desfeta), ALTERNATIVA 3",NULL,"1","6","alternat",NULL,"1","alt0034",NULL,"3.87","1","0",,"0"
"2022-07-14","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Cacau instant 750 gr, ALTERNATIVA 3;Multiplicador=1;","8435030573835","IVA10","3","0","5.44","0","Code39","0",NULL,"Cacau instant 750 gr, ALTERNATIVA 3",NULL,"1","6","alternat",NULL,"1","alt0035",NULL,"7.23","1","0",,"0"
"2021-12-14","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Cacau pur 500 gr, ALTERNATIVA 3;Multiplicador=1;","8435030573828","IVA10","1","0","5.97","0","Code39","0",NULL,"Cacau pur 500 gr, ALTERNATIVA 3",NULL,"1","6","alternat",NULL,"1","alt0036",NULL,"7.64","1","0",,"0"
"2023-11-18","1",NULL,NULL,NULL,"0","Origen=;Visible=No;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Xocolatina, ALTERNATIVA 3;Multiplicador=1;",,"IVA10","0","0","0","0","Code39","0",NULL,"Xocolatina, ALTERNATIVA 3",NULL,"1","6","alternat",NULL,"1","alt0037",NULL,"0.18","1","0",,"0"
"2023-11-18","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Sucre Filipinas Mascobado 0,5 kg;Multiplicador=1;","8435030563003","IVA10","0","0","2.41","0","Code39","0",NULL,"Sucre Filipinas Mascobado 0&#39;5 kg",NULL,"1","6","alternat",NULL,"1","alt0038",NULL,"3.01","1","0",,"0"
"2021-12-18","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Cobertura de xocolata (pastilles a granel), ALTERNATIVA 3;Multiplicador=1;",,"IVA10","0","0","10.636","0","Code39","0",NULL,"Cobertura de xocolata (pastilles a granel), ALTERNATIVA 3",NULL,"1","6","alternat",NULL,"1","alt0039",NULL,"12.7","0","0",,"0"
"2003-01-19","1",NULL,NULL,NULL,"0","Origen=;Visible=No;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Sucrets de canya Paraguai 5g (800 tubs), ALTERNATIVA 3;Multiplicador=1;",,"IVA10","0","0","23.18","0","Code39","0",NULL,"Sucrets de canya Paraguai 5g (800 tubs), ALTERNATIVA 3",NULL,"1","6","alternat",NULL,"1","alt0040",NULL,"27.4","1","0",,"0"
"2003-01-19","1",NULL,NULL,NULL,"0","Origen=;Visible=No;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Sucre de canya panela 400gr Equador, ALTERNATIVA 3;Multiplicador=1;",,"IVA10","0","0","1.62","0","Code39","0",NULL,"Sucre de canya panela 400gr Equador, ALTERNATIVA 3",NULL,"1","6","alternat",NULL,"1","alt0041",NULL,"2.24","1","0",,"0"
"2003-01-19","1",NULL,NULL,NULL,"0","Origen=;Visible=No;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Mini xocolates 5,5gr, ALTERNATIVA 3;Multiplicador=1;",,"IVA10","0","0","0.1507","0","Code39","0",NULL,"Mini xocolates 5,5gr, ALTERNATIVA 3",NULL,"1","6","alternat",NULL,"1","alt0042",NULL,"0.21","1","0",,"0"
"2021-12-14","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=PANELACAO Cacaou Instant 250 gr, ALTERNATIVA 3;Multiplicador=1;","8435030573866","IVA10","0","0","2.36","0","Code39","0",NULL,"PANELACAO Cacaou Instant 250 gr, ALTERNATIVA 3",NULL,"1","6","alternat",NULL,"1","alt0043",NULL,"3.02","1","0",,"0"
"2024-01-19","1",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=COCOCAO cacau amb sucre de coco 250 gr, ALTERNATIVA 3;Multiplicador=1;","8435030574030","IVA10","3","0","3.41","0","Code39","0",NULL,"COCOCAO cacau amb sucre de coco 250 gr, ALTERNATIVA 3",NULL,"1","6","alternat",NULL,"1","alt0044",NULL,"4.33","1","0",,"0"
"2022-01-20","0",NULL,NULL,NULL,"0","Origen=;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Xocolata amb gingebre i llimona 60%, ALTERNATIVA 3;Multiplicador=1;","8435030574528","IVA10","20","0","1.83","0","Code39","0",NULL,"Xocolata amb gingebre i llimona 60%, ALTERNATIVA 3",NULL,"1","6","alternat",NULL,"1","alt0045",NULL,"2.43","1","0",,"0"
"2022-09-09","0",NULL,NULL,NULL,"0","Origen=;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Xocolata 100%, ALTERNATIVA 3;Multiplicador=1;","8435030574764","IVA10","3","0","2.11","0","Code39","0",NULL,"Xocolata 100%, ALTERNATIVA 3",NULL,"1","6","alternat",NULL,"1","alt0046",NULL,"2.79","1","0",,"0"
"2024-01-19","1",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Arròs Basmati Punjab 500 gr, ALTERNATIVA 3;Multiplicador=1;","8435030572258","IVA4","0","0","2.88","0","Code39","0",NULL,"Arròs Basmati Punjab 500 gr, ALTERNATIVA 3",NULL,"1","2","alternat",NULL,"1","alt0047",NULL,"3.67","1","0",,"0"
"2021-12-14","1",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Cafè en grà Biológico 1 kg, ALTERNATIVA 3;Multiplicador=1;",,"IVA10","3","0","11.352857142857","0","Code39","0",NULL,"Cafè en grà Biológico 1 kg, ALTERNATIVA 3",NULL,"1","6","alternat",NULL,"1","alt0048",NULL,"14.75","1","0",,"0"
"2022-09-12","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Sucre de Canya Golden Light Paraguai 1 kg, ALTERNATIVA 3;Multiplicador=1;","8435030571985","IVA10","1","0","3.6005714285714","0","Code39","0",NULL,"Sucre de Canya Golden Light Paraguai 1 kg, ALTERNATIVA 3",NULL,"1","6","alternat",NULL,"1","alt0049",NULL,"4.6","1","0",,"0"
"2004-03-19","1",NULL,NULL,NULL,"0","Origen=;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Descafeïnat monodosis 75u, ALTERNATIVA 3;Multiplicador=1;",,"IVA10","0","0","19.776666666667","0","Code39","0",NULL,"Descafeïnat monodosis 75u, ALTERNATIVA 3",NULL,"1","6","alternat",NULL,"1","alt0051",NULL,"20.88","0","0",,"0"
"2022-09-09","0",NULL,NULL,NULL,"0","Origen=;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Cafè Colòmbia 100% Arabiga molt 250 gr, ALTERNATIVA 3;Multiplicador=1;","8435030571947","IVA10","-3","0","4.08","0","Code39","0",NULL,"Cafè Colòmbia 100% Arabiga molt 250 gr, ALTERNATIVA 3",NULL,"1","6","alternat",NULL,"1","alt0052",NULL,"5.41","1","0",,"0"
"2022-09-09","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Cafè Colòmbia en grà 1 kg , ALTERNATIVA 3;Multiplicador=1;",,"IVA10","6","0","18.35","0","Code39","0",NULL,"Cafè Colòmbia en grà 1 kg , ALTERNATIVA 3",NULL,"1","6","alternat",NULL,"1","alt0053",NULL,"23.48","1","0",,"0"
"2021-12-14","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Cacau instant 400 gr, ALTERNATIVA 3;Multiplicador=1;","8435030575013","IVA10","5","0","4.39","0","Code39","0",NULL,"Cacau instant 400 gr, ALTERNATIVA 3",NULL,"1","6","alternat",NULL,"1","alt0054",NULL,"5.62","1","0",,"0"
"2022-03-15","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Cafè Manifesto 100% arabiga en grà 1kg, UNITAT, ALTERNATIVA3;Multiplicador=1;","8435030574986","IVA10","-2","0","18.153658536585","0","Code39","0",NULL,"Cafè Manifesto 100% arabiga en grà 1kg, UNITAT, ALTERNATIVA3",NULL,"1","6","alternat",NULL,"1","alt0055",NULL,"24.65","1","0",,"0"
"2019-11-26","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Sucre Panela Equador a granel, KG, ALTERNATIVA 3;Multiplicador=1;",,"IVA10","0","0","2.92","0","Code39","0",NULL,"Sucre Panela Equador a granel, KG, ALTERNATIVA 3",NULL,"1","6","alternat",NULL,"1","alt0056",NULL,"3.54","1","0",,"0"
"2020-11-11","1",NULL,NULL,NULL,"0","Origen=;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Panela 5 Kg, UNITAT, ALTERNATIVA 3;Multiplicador=1;",,"IVA10","0","0","14.82","0","Code39","0",NULL,"Panela 5 Kg, UNITAT, ALTERNATIVA 3",NULL,"1","6","alternat",NULL,"1","alt0057",NULL,"15.26","1","0",,"0"
"2020-11-11","1",NULL,NULL,NULL,"0","Origen=;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Sucre Glas 250 gr, UNITAT, ALTERNATIVA 3;Multiplicador=1;",,"IVA10","0","0","0","0","Code39","0",NULL,"Sucre Glas 250 gr, UNITAT, ALTERNATIVA 3",NULL,"1","6","alternat",NULL,"1","alt0058",NULL,"2.17","1","0",,"0"
"2020-11-11","1",NULL,NULL,NULL,"0","Origen=;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Cacau pur desgreiat 3 kg, UNITAT, ALTERNATIVA 3;Multiplicador=1;",,"IVA10","0","0","0","0","Code39","0",NULL,"Cacau pur desgreiat 3 kg, UNITAT, ALTERNATIVA 3",NULL,"1","6","alternat",NULL,"1","alt0059",NULL,"32.65","1","0",,"0"
"2020-11-11","1",NULL,NULL,NULL,"0","Origen=;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Cobertura de xocolata 10 kg, UNITAT, Alternativa 3;Multiplicador=1;",,"IVA10","0","0","0","0","Code39","0",NULL,"Cobertura de xocolata 10 kg, UNITAT, Alternativa 3",NULL,"1","6","alternat",NULL,"1","alt0060",NULL,"112.36","1","0",,"0"
"2022-09-09","0",NULL,NULL,NULL,"0","Origen=;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Cafè Xiapes (Chiapas) molt 250 gr, ALTERNATIVA 3;Multiplicador=1;","8435030534003","IVA10","-5","0","3.76","0","Code39","0",NULL,"Cafè Xiapes (Chiapas) molt 250 gr, ALTERNATIVA 3",NULL,"1","6","alternat",NULL,"1","alt0061",NULL,"4.95","1","0",,"0"
"2022-09-09","0",NULL,NULL,NULL,"0","Origen=;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Cafè Nicaragua molt 250 gr, ALTERNATIVA 3;Multiplicador=1;","8435030571954","IVA10","5","0","3.8","0","Code39","0",NULL,"Cafè Nicaragua molt 250 gr, ALTERNATIVA 3",NULL,"1","6","alternat",NULL,"1","alt0062",NULL,"4.86","1","0",,"0"
"2022-03-15","0",NULL,NULL,NULL,"0","Origen=;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Cafè de Etiopia Sidamo molt 250 gr, ALTERNATIVA 3;Multiplicador=1;","8435030575754","IVA10","5","0","4.52","0","Code39","0",NULL,"Cafè de Etiopia Sidamo molt 250 gr, ALTERNATIVA 3",NULL,"1","6","alternat",NULL,"1","alt0063",NULL,"5.78","1","0",,"0"
"2022-09-12","0",NULL,NULL,NULL,"0","Origen=;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Cafè Costa Rica-Tanzania 250 gr, ALTERNATIVA 3;Multiplicador=1;","8435030572098","IVA10","-3","0","0","0","Code39","0",NULL,"Cafè Costa Rica-Tanzania 250 gr, ALTERNATIVA 3",NULL,"1","6","alternat",NULL,"1","alt0064",NULL,"3.46","1","0",,"0"
"2018-03-07","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Mel milflors 0.5 Kg. -pot 0.5 kg-;Multiplicador=1;",,"IVA0","0","0","0","0","Code39","0",NULL,"Mel milflors 0.5 Kg. -pot 0.5 kg-",NULL,"1","6","anna",NULL,"1","ann0023",NULL,"4.37","1","0",,"0"
"2018-03-07","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Mel milflors 1kg -pot 1kg-;Multiplicador=1;",,"IVA0","0","0","0","0","Code39","0",NULL,"Mel milflors 1kg -pot 1kg-",NULL,"1","6","anna",NULL,"1","ann0024",NULL,"8.73","1","0",,"0"
"2018-03-07","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Mel Romaní 0.5 kg -unitats-;Multiplicador=1;",,"IVA0","0","0","3.5","0","Code39","0",NULL,"Mel Romaní 0.5 kg -unitats-",NULL,"1","6","anna",NULL,"1","ann0025",NULL,"4.99","1","0",,"0"
"2018-03-07","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Mel Romaní 1 kg -unitats-;Multiplicador=1;",,"IVA0","0","0","7","0","Code39","0",NULL,"Mel Romaní 1 kg -unitats-",NULL,"1","6","anna",NULL,"1","ann0026",NULL,"9.97","1","0",,"0"
"2022-04-05","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Llet pasteuritzada de cabra 1l (vidre), UNITAT, ARTELAC;Multiplicador=1;",,"IVA4","-3","0","3.852","0","Code39","0",NULL,"Llet pasteuritzada de cabra 1l (vidre), UNITAT, ARTELAC",NULL,"1","19","artelac",NULL,"1","art0001",NULL,"5.12","1","0",,"0"
"2022-05-03","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Iogurt de cabra 150 cc.,UNITAT, ARTELAC;Multiplicador=1;",,"IVA10","0","0","1.5416216216216","0","Code39","0",NULL,"Iogurt de cabra 150 cc.,UNITAT, ARTELAC",NULL,"1","19","artelac",NULL,"1","art0002",NULL,"2.05","1","0",,"0"
"2022-06-01","0",NULL,NULL,NULL,"0","Origen=;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Iogurt cabra 720 cc, UNITAT, ARTELAC;Multiplicador=1;","8436029890049","IVA10","1","0","4.4342666666667","0","Code39","0",NULL,"Iogurt cabra 720 cc, UNITAT, ARTELAC",NULL,"1","19","artelac",NULL,"1","art0003",NULL,"5.82","1","0",,"0"
"2023-09-19","1",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Kèfir de cabra 150 cc., UNITAT, ARTELAC;Multiplicador=1;","8436029890018","IVA10","-4","0","1.5415652173913","0","Code39","0",NULL,"Kèfir de cabra 150 cc., UNITAT, ARTELAC",NULL,"1","19","artelac",NULL,"1","art0004",NULL,"1.97","1","0",,"0"
"2022-04-12","0",NULL,NULL,NULL,"0","Origen=;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Kèfir de cabra 500 cc., UNITAT, ARTELAC;Multiplicador=1;","8436029890070","IVA10","0","0","3.8680666666667","4","Code39","0",NULL,"Kèfir de cabra 500 cc., UNITAT, ARTELAC",NULL,"1","19","artelac",NULL,"1","art0005",NULL,"5.03","1","0",,"0"
"2018-03-07","0",NULL,NULL,NULL,"0","Origen=;Visible=Si;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Mató de cabra 1 kg, KG, ARTELAC;Multiplicador=1;",,"IVA4","0","0","12.3","0","Code39","0",NULL,"Mató de cabra 1 kg, KG, ARTELAC",NULL,"1","19","artelac",NULL,"1","art0006",NULL,"16.09","1","0",,"0"
"2022-05-03","0",NULL,NULL,NULL,"0","Origen=;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Mató de cabra tarrina 300 gr., UNITAT, ARTELAC;Multiplicador=1;",,"IVA4","-1","0","5.2982530120482","0","Code39","0",NULL,"Mató de cabra tarrina 300 gr., UNITAT, ARTELAC",NULL,"1","19","artelac",NULL,"1","art0007",NULL,"7.1","1","0",,"0"
"2018-03-07","1",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Formatge fresc 1-2 kg;Multiplicador=1;",,"IVA4","0","0","0","0","Code39","0",NULL,"Formatge fresc 1-2 kg",NULL,"1","19","artelac",NULL,"1","art0008",NULL,"18.7","1","0",,"0"
"2021-04-28","0",NULL,NULL,NULL,"0","Origen=;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Formatge fresc tarrina 300 gr., UNITAT, ARTELAC;Multiplicador=1;",,"IVA4","-1","0","5.981914893617","0","Code39","0",NULL,"Formatge fresc tarrina 300 gr., UNITAT, ARTELAC",NULL,"1","19","artelac",NULL,"1","art0009",NULL,"7.72","1","0",,"0"
"2018-03-07","1",NULL,NULL,NULL,"0","Origen=;Visible=Si;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Fotmatge tendre en barra de 1,5 kg., UNITAT, ARTELAC;Multiplicador=1;",,"IVA4","0","0","0","0","Code39","0",NULL,"Fotmatge tendre en barra de 1,5 kg., UNITAT, ARTELAC",NULL,"1","19","artelac",NULL,"1","art0010",NULL,"28.43","1","0",,"0"
"2018-03-07","1",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Formatge tendre de cabra amb espècies, UNITAT, ARTELAC;Multiplicador=1;",,"IVA4","0","0","0","0","Code39","0",NULL,"Formatge tendre de cabra amb espècies, UNITAT, ARTELAC",NULL,"1","19","artelac",NULL,"1","art0011",NULL,"11.61","1","0",,"0"
"2022-04-26","0",NULL,NULL,NULL,"0","Origen=;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Formatge tendre de cabra amb nous, UNITAT, ARTELAC;Multiplicador=1;",,"IVA4","0.5","0","9.1051219512195","0","Code39","0",NULL,"Formatge tendre de cabra amb nous, UNITAT, ARTELAC",NULL,"1","19","artelac",NULL,"1","art0012",NULL,"6.14","1","0",,"0"
"2020-07-14","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Formatge tendre de cabra amb pebre, , UNITAT, ARTELAC;Multiplicador=1;",,"IVA4","2","0","9.3192307692308","0","Code39","0",NULL,"Formatge tendre de cabra amb pebre, , UNITAT, ARTELAC",NULL,"1","19","artelac",NULL,"1","art0013",NULL,"11.91","1","0",,"0"
"2018-03-07","1",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Formatge tendre de cabra amb rosella, UNITAT, ARTELAC;Multiplicador=1;",,"IVA4","0","0","9.3","0","Code39","0",NULL,"Formatge tendre de cabra amb rosella, UNITAT, ARTELAC",NULL,"1","19","artelac",NULL,"1","art0014",NULL,"11.6","1","0",,"0"
"2020-05-18","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Formatge tendre de cabra amb herbes de provença, , UNITAT, ARTELAC;Multiplicador=1;",,"IVA4","-1.219","0","9.3181818181818","0","Code39","0",NULL,"Formatge tendre de cabra amb herbes de provença, , UNITAT, ARTELAC",NULL,"1","19","artelac",NULL,"1","art0015",NULL,"11.91","1","0",,"0"
"2018-03-07","1",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Formatge tendre de cabra amb mel, , UNITAT, ARTELAC;Multiplicador=1;",,"IVA4","0","0","9.3","0","Code39","0",NULL,"Formatge tendre de cabra amb mel, , UNITAT, ARTELAC",NULL,"1","19","artelac",NULL,"1","art0016",NULL,"11.6","1","0",,"0"
"2018-03-07","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Formatge tendre de cabra amb canyella, , UNITAT, ARTELAC;Multiplicador=1;",,"IVA4","0","0","9.4","0","Code39","0",NULL,"Formatge tendre de cabra amb canyella, , UNITAT, ARTELAC",NULL,"1","19","artelac",NULL,"1","art0017",NULL,"11.8","1","0",,"0"
"2018-03-07","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Formage curat rentat amb sal amb 2-3 anys maduraci;Multiplicador=1;",,"IVA4","0","0","0","0","Code39","0",NULL,"Formage curat rentat amb sal amb 2-3 anys maduraci",NULL,"1","19","artelac",NULL,"1","art0018",NULL,"35.66","1","0",,"0"
"2018-03-07","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Formage curat rentat amb sal amb 2-3 anys maduraci;Multiplicador=1;",,"IVA4","0","0","0","0","Code39","0",NULL,"Formage curat rentat amb sal amb 2-3 anys maduraci",NULL,"1","19","artelac",NULL,"1","art0019",NULL,"36.16","1","0",,"0"
"2018-03-07","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Formatge curat 6 mesos I 1 any maduració llet crua;Multiplicador=1;",,"IVA4","0","0","0","0","Code39","0",NULL,"Formatge curat 6 mesos I 1 any maduració llet crua",NULL,"1","19","artelac",NULL,"1","art0020",NULL,"31.66","1","0",,"0"
"2018-03-07","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Formatge curat 6 i 2 any maduració llet crua de pe;Multiplicador=1;",,"IVA4","0","0","0","0","Code39","0",NULL,"Formatge curat 6 i 2 any maduració llet crua de pe",NULL,"1","19","artelac",NULL,"1","art0021",NULL,"32.41","1","0",,"0"
"2018-03-07","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Formatge curat 6 i 2 any maduració llet crua de pe;Multiplicador=1;",,"IVA4","0","0","0","0","Code39","0",NULL,"Formatge curat 6 i 2 any maduració llet crua de pe",NULL,"1","19","artelac",NULL,"1","art0022",NULL,"33.66","1","0",,"0"
"2023-09-19","0",NULL,NULL,NULL,"0","Origen=Castellvell i el Vilar;Visible=Si;Unitat_Venda=kg;Unitat_Compra=unitat;Nom_Compra=Formatge blau mabrat de cabra tipus cabrals 2 anys maduració 170gr,UNITAT, ARTELAC;Multiplicador=0.17;",,"IVA4","0.34","0","20.422857142857","0","Code39","0",NULL,"Formatge blau marbrat de cabra tipus cabrals 2 anys maduració, KG, ARTELAC",NULL,"1","19","artelac",NULL,"1","art0023",NULL,"32.18","1","0",,"0"
"2018-05-03","1",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Formatge blau mabrat tipus cabrals 2 anys maduraci;Multiplicador=1;",,"IVA4","0","0","0","0","Code39","0",NULL,"Formatge blau mabrat tipus cabrals 2 anys maduraci",NULL,"1","19","artelac",NULL,"1","art0024",NULL,"8.13","1","0",,"0"
"2018-03-07","1",NULL,NULL,NULL,"0","Origen=;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Formatge de cabra 4 cantons tipus camembert, , UNITAT, ARTELAC;Multiplicador=1;",,"IVA4","0","0","13.359375","0","Code39","0",NULL,"Formatge de cabra 4 cantons tipus camembert, , UNITAT, ARTELAC",NULL,"1","19","artelac",NULL,"1","art0025",NULL,"29.17","1","0",,"0"
"2020-10-07","0",NULL,NULL,NULL,"0","Origen=;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Crema de formatge de cabra amb diferents formatges, , UNITAT, ARTELAC;Multiplicador=1;",,"IVA4","1","0","5.3031","0","Code39","0",NULL,"Crema de formatge de cabra amb diferents formatges, , UNITAT, ARTELAC",NULL,"1","19","artelac",NULL,"1","art0026",NULL,"6.71","1","0",,"0"
"2020-03-20","1",NULL,NULL,NULL,"0","Origen=;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Pot de formatge de cabra en oli de 5 anys de maduració, , UNITAT, ARTELAC;Multiplicador=1;",,"IVA4","0","0","12.46","12.5","Code39","0",NULL,"Pot de formatge de cabra en oli de 5 anys de maduració, , UNITAT, ARTELAC",NULL,"1","19","artelac",NULL,"1","art0027",NULL,"16.48","1","0",,"0"
"2018-03-07","1",NULL,NULL,NULL,"0","Origen=;Visible=no;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Formatge de cabra ratllat diferents formatges, , KG ARTELAC;Multiplicador=1;",,"IVA10","0","0","4.35","0","Code39","0",NULL,"Formatge de cabra ratllat diferents formatges, , KG ARTELAC",NULL,"1","19","artelac",NULL,"1","art0028",NULL,"36.16","1","0",,"0"
